path,classification,target_path,rule_id,rationale,mode,size_bytes,git_blob_sha1,sha256
docs/history/releases/opt-c-measure-0.1.1/OPT_C_NEUTRAL_OUTCOME_MEASUREMENT_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-measure-0.1.1/OPT_C_NEUTRAL_OUTCOME_MEASUREMENT_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,514,98d7b94509116862a244b74ca0550e1b029bae5a,8bd70cb6111402b41f03c9448b67b5f295b4f45df26d9bd4376603b1d0745b23
docs/history/releases/opt-c-measure-0.1.1/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-measure-0.1.1/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,907,b91872bfbf68a42bed683be9ed19572600cce2fa,0912d090ec6629709134d1953fef222860973b218df666e2239353aabc8bac1d
docs/history/releases/opt-c-measure-0.1.1/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-measure-0.1.1/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1738,7cfa2a1cc1196eca24afac56fd98dcef4a087bd3,73f6f5ffb8efe1a963aa293ed608437d3ae5bb89dba04bd2f758c940d3fc4180
docs/history/releases/opt-c-measure-0.1.1/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-measure-0.1.1/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3321,32018f8e543ebff8ed8928e6a7e48212f3f7e978,0285bcd4e52e48d9ac54d8c8644cd09307424e63736cd366fbdd1262ee979a13
docs/history/releases/opt-c-measure-0.1.1/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_MEASUREMENT_REPORT_v0_1_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-measure-0.1.1/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_MEASUREMENT_REPORT_v0_1_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2104,4b3f5189f9001dc7c0846d9de340475c95ae85b8,4f2bbac63871af8d72eb57599d631c81e9ce27031f5efb450d037e9d4bffad91
docs/history/releases/opt-c-measure-0.1.1/OVC_OPT_C_NEUTRAL_MEASUREMENT_IMPLEMENTATION_CONTRACT_v0_1_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-measure-0.1.1/OVC_OPT_C_NEUTRAL_MEASUREMENT_IMPLEMENTATION_CONTRACT_v0_1_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1279,438780ac35491912fff7b1dd868b31c8802ee660,946aaf21d7816b1d2e9195d39c2d4d81d0890cf0d764ad2cfb2a72c2ce9776ba
docs/history/releases/opt-c-measure-0.1.1/opt_c_neutral_outcome_measurement_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-measure-0.1.1/opt_c_neutral_outcome_measurement_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,13718,5866582cd65fe20058ccec399090c871c087c1f8,23c8447a8e6b8901a498bb72130cb69e408de64bfafcccb9872f5406785bd5ee
docs/history/releases/opt-c-semantic-review-0.1/OPT_C_SEMANTIC_SANITY_REVIEW_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-semantic-review-0.1/OPT_C_SEMANTIC_SANITY_REVIEW_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,52881,6667316af9896a26d785663ca15397fb023e79e5,bb2009ea1abf154ac87db26dc1aa151f585ed49525f5cc83fc613839b7ab1676
docs/history/releases/opt-c-semantic-review-0.1/OPT_C_SEMANTIC_SANITY_REVIEW_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-semantic-review-0.1/OPT_C_SEMANTIC_SANITY_REVIEW_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2233,dfc62cc4b6b25ad8aec7f3c2b0b5407b515504ee,4d1232f5fbf23691a75025ddb0492e8a0e78cf2a1f8c0653fcf1081861481af4
docs/history/releases/opt-c-semantic-review-0.1/OPT_C_SEMANTIC_SANITY_REVIEW_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-semantic-review-0.1/OPT_C_SEMANTIC_SANITY_REVIEW_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,531,aeadd1a40de6dac03589dba5014cfdbf157569b1,6d4da177f4910bf5fb573913fbe7243dd4cdd47f30a23313079e8457fe93f50c
docs/history/releases/opt-c-semantic-review-0.1/OVC_OPT_C_NEUTRAL_MEASUREMENT_IMPLEMENTATION_CONTRACT_v0_1_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-semantic-review-0.1/OVC_OPT_C_NEUTRAL_MEASUREMENT_IMPLEMENTATION_CONTRACT_v0_1_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1279,438780ac35491912fff7b1dd868b31c8802ee660,946aaf21d7816b1d2e9195d39c2d4d81d0890cf0d764ad2cfb2a72c2ce9776ba
docs/history/releases/opt-c-semantic-review-0.1/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-semantic-review-0.1/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1955,a951a9dfd58079da9fe967304b13f9feb464de08,5e039a3523d7538685770324d1e3be23ddb473ce6e1de936fc37ebdb83e00fc9
docs/history/releases/opt-c-semantic-review-0.1/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-c-semantic-review-0.1/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2652,1b6b6d8c60d532a7cf24cd5eb50ae9bd754ab2ca,35203a6b7b24dad366567b095b746039d46f1098f1d5d181041e0c36308d2e60
docs/history/releases/opt-c-semantic-review-0.1/opt_c_semantic_distribution_integrity.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-semantic-review-0.1/opt_c_semantic_distribution_integrity.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,12825,28f9e43485847964765403bdcacca808afdaacb7,5cac2b8ea1970386adb9b6f60aa5556c80d48c82489f686dbe25853cf0f01a51
docs/history/releases/opt-c-semantic-review-0.1/opt_c_semantic_frontier_review.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-semantic-review-0.1/opt_c_semantic_frontier_review.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,6232,d2bd6f68655265e71ba3dd11be1adcecd981310c,aceeb3942be70270fa2ab28e686453875cfd85b7c252a0f719f2a95ac290403f
docs/history/releases/opt-c-semantic-review-0.1/opt_c_semantic_overlap_review.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-semantic-review-0.1/opt_c_semantic_overlap_review.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,24477,2f2c62414944ad8b329ac68315d8fcb9611a466a,d018d448cc1df158fea480f678fab279d2c8ee3ae0910427e7d00706872d3e99
docs/history/releases/opt-c-semantic-review-0.1/opt_c_semantic_review_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-c-semantic-review-0.1/opt_c_semantic_review_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,46945,b522a3a0b0aec45d500b595a220542b1dbf0ff47,da39b05e8d3596faafe5580e7226365af625beb0fd2c3e959695201bb0eeab44
docs/history/releases/opt-d-cohort-0.1/OPT_D_CLUSTER_AWARE_COHORT_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-cohort-0.1/OPT_D_CLUSTER_AWARE_COHORT_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,7009,bd1fa9c57f441dbcdc41d185670784106b1b802a,5a102e74536284159c5f8f5ace9ee9bed286ef84ce89d4652eb22afeb75a07d1
docs/history/releases/opt-d-cohort-0.1/OPT_D_CLUSTER_AWARE_COHORT_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-cohort-0.1/OPT_D_CLUSTER_AWARE_COHORT_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3329,f7b42a18af7e58742bf2245ea7c0f438cc7b79f2,eb3873e36af7732fa29a3c42082be11d2d84fbf13609edaeba3bd5730ddfdbf2
docs/history/releases/opt-d-cohort-0.1/OPT_D_CLUSTER_AWARE_COHORT_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-cohort-0.1/OPT_D_CLUSTER_AWARE_COHORT_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,478,c7c133ff05337432f7b0f571a6bf23d41b67e610,5dd60c934a6cab3bf09d450887582237d7a8a0fa4b24a5b8823f83e0c683a1d0
docs/history/releases/opt-d-cohort-0.1/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-cohort-0.1/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1955,a951a9dfd58079da9fe967304b13f9feb464de08,5e039a3523d7538685770324d1e3be23ddb473ce6e1de936fc37ebdb83e00fc9
docs/history/releases/opt-d-cohort-0.1/OVC_OPT_D_CLUSTER_AWARE_COHORT_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-cohort-0.1/OVC_OPT_D_CLUSTER_AWARE_COHORT_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2265,dde8973f4b48b6c7a193c2be51a1211ab6e75261,37e46b6cb53351fa1b7010158b99a430347bd562274e2ca658ba96b32c2a626a
docs/history/releases/opt-d-cohort-0.1/OVC_OPT_D_CLUSTER_AWARE_COHORT_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-cohort-0.1/OVC_OPT_D_CLUSTER_AWARE_COHORT_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1823,b9ec8d5a4133140d5c5cdd8a03a047b8556dc899,8458ee166b4b3f35cf25493a001835f7a1ffacd5ef8842bf1b320f76bcafedc4
docs/history/releases/opt-d-cohort-0.1/opt_d_base_cohort_registry.jsonl.gz,RETAIN_HISTORICAL,docs/history/releases/opt-d-cohort-0.1/opt_d_base_cohort_registry.jsonl.gz,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,28043,eb7434389c2ec218c32b3b9698b2dd23d855b6bc,4be9529beffdc30bb574883e21ead28867d81a76ddc5b1643490bea7cdb52661
docs/history/releases/opt-d-cohort-0.1/opt_d_cluster_aware_cohort_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-cohort-0.1/opt_d_cluster_aware_cohort_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3687,b0998f23b6db0c6d00c9730bf94be9e12f5b75d9,d9da9a359f79707111e1963f6c7292f748a1965386c5b95570f0f603c426f22f
docs/history/releases/opt-d-cohort-0.1/opt_d_signature_cohort_registry.jsonl.gz,RETAIN_HISTORICAL,docs/history/releases/opt-d-cohort-0.1/opt_d_signature_cohort_registry.jsonl.gz,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,268223,ca7e37784715e634fc3261789867f8b164d3a27e,ed68889db340c67acc9f4f938461c6d7be8f97e05b3c4eb8696a0b2bd63903f4
docs/history/releases/opt-d-contrast-0.1/OPT_D_CLUSTER_BALANCED_CONTRAST_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-contrast-0.1/OPT_D_CLUSTER_BALANCED_CONTRAST_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,4202,b20f1bd967b441dd766bf488bd8a518f0dd6b642,e8e1177723123f09899f661fed55695395e305e40c04888b273932f4ea55bd59
docs/history/releases/opt-d-contrast-0.1/OPT_D_CLUSTER_BALANCED_CONTRAST_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-contrast-0.1/OPT_D_CLUSTER_BALANCED_CONTRAST_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2983,93b912b5ccd15da32cd6630903d21b03c3035390,1a4225d91237f233e80a854d776d92b80a4916b16899c8d5ab1699ffc21cb289
docs/history/releases/opt-d-contrast-0.1/OPT_D_CLUSTER_BALANCED_CONTRAST_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-contrast-0.1/OPT_D_CLUSTER_BALANCED_CONTRAST_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,476,c843b77ce9af133e565dbc05cfa016d1eb524e34,a7fc770778cd6abc63bc6a6558f0a9d3c6411ffab86753db772fc42a5645a0b8
docs/history/releases/opt-d-contrast-0.1/OVC_OPT_D_CLUSTER_AWARE_COHORT_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-contrast-0.1/OVC_OPT_D_CLUSTER_AWARE_COHORT_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2265,dde8973f4b48b6c7a193c2be51a1211ab6e75261,37e46b6cb53351fa1b7010158b99a430347bd562274e2ca658ba96b32c2a626a
docs/history/releases/opt-d-contrast-0.1/OVC_OPT_D_CLUSTER_BALANCED_CONTRAST_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-contrast-0.1/OVC_OPT_D_CLUSTER_BALANCED_CONTRAST_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2884,105f88409d9debdc57ce1d85d87b55909414ffe2,95c8631fb28d453a43d1d0c8858b776af08b527bbeeb9e074f3c6c8137cab69d
docs/history/releases/opt-d-contrast-0.1/OVC_OPT_D_CLUSTER_BALANCED_CONTRAST_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-contrast-0.1/OVC_OPT_D_CLUSTER_BALANCED_CONTRAST_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1446,0ea761f634ae25317f94451f904b3be1976eee0b,bc5ecce0754d465f73da0be8e54054ed9eef758d53e05a832e93ff9efe24fe71
docs/history/releases/opt-d-contrast-0.1/opt_d_cluster_balanced_contrast_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-contrast-0.1/opt_d_cluster_balanced_contrast_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1240,3089a2253233bfbf656b3f96dec36539b07ebaaa,3cbbef6f7388fe6b95828fcc0f6f57d856f65fd056cc0130aa5f20b627f0b59b
docs/history/releases/opt-d-contrast-0.1/opt_d_contrast_registry.jsonl.gz,RETAIN_HISTORICAL,docs/history/releases/opt-d-contrast-0.1/opt_d_contrast_registry.jsonl.gz,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,24702,a955f1c96f7161b92fc6b9f26258e6caf5324d5c,1e6685aa9fbc8b112c49a8428af61aa73dfdaa6fa818e5f9e0e5dd2f3880ac5a
docs/history/releases/opt-d-review-0.1/OPT_D_EVIDENCE_REVIEW_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-review-0.1/OPT_D_EVIDENCE_REVIEW_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,5623,d23112a1e2715e470578779730021e34d26fa92c,0faa0638aaf0ef1d687b1c659e590a1716220c63906d7e3369c232495fba6056
docs/history/releases/opt-d-review-0.1/OPT_D_EVIDENCE_REVIEW_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-review-0.1/OPT_D_EVIDENCE_REVIEW_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3332,af811e0177dbc4c9e61f38c03dcdcfe30384514a,29f5fd6018697bd4ded1e52419330c5a7cc1008fcafceef6cc67dfc50b5e63db
docs/history/releases/opt-d-review-0.1/OPT_D_EVIDENCE_REVIEW_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-review-0.1/OPT_D_EVIDENCE_REVIEW_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,505,4fb9c791125fa8f7df1aa85033148841bb269bc6,a5dbd3b706c482abcac99ad57efd74c45395fa4a3eb1e553d4ddcb8a27a64dec
docs/history/releases/opt-d-review-0.1/OPT_D_REVIEW_OPERATOR_RATIFICATION_CHECKLIST_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-review-0.1/OPT_D_REVIEW_OPERATOR_RATIFICATION_CHECKLIST_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1372,578116f65f8e126c0d89227ab1b490827932f168,aa9d48840e9e828e8d24926c0d9fc732f91451b9d8474d09419a37b75e967de9
docs/history/releases/opt-d-review-0.1/OVC_OPT_D_EVIDENCE_REVIEW_HYPOTHESIS_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-review-0.1/OVC_OPT_D_EVIDENCE_REVIEW_HYPOTHESIS_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3381,5d6d1f9530b0ced14e32236c2459de9f7c6d64ec,dea0d4de96add9d7f3dd17bd63b51ca03adc0dec5af631261a95cd43ff6b01ae
docs/history/releases/opt-d-review-0.1/OVC_OPT_D_EVIDENCE_REVIEW_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-review-0.1/OVC_OPT_D_EVIDENCE_REVIEW_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2496,7433659c4ab5ecb8d9e12e77c5eb038e90ffbaf0,708fdcd44413db7379f358ebf386df67bae4cfb93046f8025bc920ee549c6573
docs/history/releases/opt-d-review-0.1/OVC_OPT_D_REPEATED_STORY_EVIDENCE_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-review-0.1/OVC_OPT_D_REPEATED_STORY_EVIDENCE_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3266,a20b01348966ade948dbd9d1ad218eae3b78a61e,70f57c9a7eed5d5b8309fdfd0adf52ce9740a78d3a55a581044750a042ad8bab
docs/history/releases/opt-d-review-0.1/opt_d_evidence_review_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-review-0.1/opt_d_evidence_review_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2787,820759f5c8c0c901e831393f9c4c49f0c857e1bb,b70199f7564880721a3b983ea6b070936640ab78f6daa976d86816b93dd4af63
docs/history/releases/opt-d-review-0.1/opt_d_pending_hypothesis_register.jsonl.gz,RETAIN_HISTORICAL,docs/history/releases/opt-d-review-0.1/opt_d_pending_hypothesis_register.jsonl.gz,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,188132,db0800098afcaa7d352cd92c521f39e052cb6e09,0785abdf9e5eba942f809a90d06f2db301186787ba5798c0aba29553c60e404e
docs/history/releases/opt-d-robustness-0.1/OPT_D_ROBUSTNESS_REVIEW_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-robustness-0.1/OPT_D_ROBUSTNESS_REVIEW_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,4813,eaa50a04b45ceeb4b7c598192d194e53452e60cb,ad8a2e30b4c27ea842f5dab324620c542c382077402647fc62e59ca8b476e86b
docs/history/releases/opt-d-robustness-0.1/OPT_D_ROBUSTNESS_REVIEW_VERIFICATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-robustness-0.1/OPT_D_ROBUSTNESS_REVIEW_VERIFICATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1588,89866c949aefbfe4dc967b191c0d7ae0d2fb136f,4a5420ac12f3bb7bb1adf1e6170ab6dcc4d20e77087cbd80cf697aa00c4e3188
docs/history/releases/opt-d-robustness-0.1/OPT_D_ROBUSTNESS_REVIEW_VERIFICATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-robustness-0.1/OPT_D_ROBUSTNESS_REVIEW_VERIFICATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,498,d7e2ed610bc63e4783a2839040b842b78f671c38,68b1f5f9ddc6b09b81a6dc2bae8fe0e26b39239b36f71ccc3914523ba547f2d3
docs/history/releases/opt-d-robustness-0.1/OVC_OPT_D_ROBUSTNESS_REVIEW_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-robustness-0.1/OVC_OPT_D_ROBUSTNESS_REVIEW_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1760,26798c573e8d19a68289fa0d219574e9e1920889,7cdc6c1251cc1d19d8bd0d8a547a2f08edfb4040a05f093c87236301a3f95319
docs/history/releases/opt-d-robustness-0.1/OVC_OPT_D_ROBUSTNESS_REVIEW_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-robustness-0.1/OVC_OPT_D_ROBUSTNESS_REVIEW_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1419,50e95303b81d08aa2ed2fd64748bb6697b5f498b,2afc044388d838fe6ac414a2c8151c15cd72cdd18065a350e4be2cf65fac2be4
docs/history/releases/opt-d-robustness-0.1/opt_d_robustness_review_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-robustness-0.1/opt_d_robustness_review_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2273,2844088210e0ab2f8148a68274e88b2876ec0be0,59c781891554350fb6d08fc177ae69393122e914a6be8695a7d12e6edbe23e57
docs/history/releases/opt-d-story-0.1/OPT_D_REPEATED_STORY_EVIDENCE_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-story-0.1/OPT_D_REPEATED_STORY_EVIDENCE_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,12381,3cd20edf18adb4ce9e56beb40cb39d5b56f2093e,366e9f932fe4affb5847ad21cb612fb31e3072701c4e5ff0324f41998938c8f0
docs/history/releases/opt-d-story-0.1/OPT_D_REPEATED_STORY_EVIDENCE_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-story-0.1/OPT_D_REPEATED_STORY_EVIDENCE_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3765,2852a2f064acdef9f8feb36bc453f614ee91a3ba,28576bf24650437343db4894059357de217f32dfa4b1affb7956d49f4de48b58
docs/history/releases/opt-d-story-0.1/OPT_D_REPEATED_STORY_EVIDENCE_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-story-0.1/OPT_D_REPEATED_STORY_EVIDENCE_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,509,ea14fe84bc8756fd96cf9aba1177a4cef4e9c4e1,58d81ce4689695eff76cb0f6f28d8559268602058334e23343382def90ba2c87
docs/history/releases/opt-d-story-0.1/OVC_OPT_D_CLUSTER_BALANCED_CONTRAST_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-story-0.1/OVC_OPT_D_CLUSTER_BALANCED_CONTRAST_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2884,105f88409d9debdc57ce1d85d87b55909414ffe2,95c8631fb28d453a43d1d0c8858b776af08b527bbeeb9e074f3c6c8137cab69d
docs/history/releases/opt-d-story-0.1/OVC_OPT_D_REPEATED_STORY_EVIDENCE_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-story-0.1/OVC_OPT_D_REPEATED_STORY_EVIDENCE_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3266,a20b01348966ade948dbd9d1ad218eae3b78a61e,70f57c9a7eed5d5b8309fdfd0adf52ce9740a78d3a55a581044750a042ad8bab
docs/history/releases/opt-d-story-0.1/OVC_OPT_D_REPEATED_STORY_EVIDENCE_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-story-0.1/OVC_OPT_D_REPEATED_STORY_EVIDENCE_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2926,e40daa37b900f8955fd02253d8e0fad77a6eeefa,06ec869451a457b7bca08a590f5be97c23984ae33136207bc6ddfff17e320e2f
docs/history/releases/opt-d-story-0.1/opt_d_repeated_story_evidence_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-story-0.1/opt_d_repeated_story_evidence_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,8965,aafafc7942897a88031ce892b4e462e09c78cab0,9bb94a2cd7e915a74a3f9729008f784cb042f28778c12e57210ce3395f5fd7aa
docs/history/releases/opt-d-story-0.1/opt_d_story_archetype_registry.jsonl.gz,RETAIN_HISTORICAL,docs/history/releases/opt-d-story-0.1/opt_d_story_archetype_registry.jsonl.gz,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,428361,f06ca15e50e8e1bfa9fbb02f02e89282bebfa169,2dd17b054ee2d4e11ed40627a981861cae0c401c994d7c6a5f5677f7923be860
docs/history/releases/opt-d-validate-0.1/B_STATE_0_2_REPLAY_2025_VALIDATION/COMPOUND_STATE_REPLAY_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/B_STATE_0_2_REPLAY_2025_VALIDATION/COMPOUND_STATE_REPLAY_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,4678,b64ec1fa534242761f49bba97a97e45f25a0e702,0b2c59a53debb1bbd9aa150fe6e24e91046080d9b407ece1613d6001be7567a0
docs/history/releases/opt-d-validate-0.1/B_STATE_0_2_REPLAY_2025_VALIDATION/compound_state_replay_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/B_STATE_0_2_REPLAY_2025_VALIDATION/compound_state_replay_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2019,55d9b9955646269e03f60c0f5e53a3a57c7db66d,dd55655165350842a839a3611ee3d678cdef4537f0a6d45bc13aa21ab3ed5ec3
